Timestamp,Dog code,Assessor,Familiarisation-Start Time (MM:SS),Familiarisation-Response [Oriented to Handler],Familiarisation-Response [Exploration],Familiarisation-Response [Waiting],Call Back-Start Time (MM:SS) ,Call Back-Response,Walking-Start Time (MM:SS),Walking-Distractibility,Walking-Pull on leash,Walking-Pull strength,Walking-Initiative,Standing-Start Time (MM:SS) ,Standing-Attempts ,Standing-Response,Sitting-Start Time (MM:SS) ,Sitting-Attempts,Sitting-Response,Lying-Start Time (MM:SS) ,Lying-Attempts,Lying-Response,Lying-Settled,Lying-Finish Time (MM:SS),Body check-Start Time (MM:SS),Body check-Response,Body check-General [Mouths],Body check-General [Licks],Body check-Finish Time (MM:SS) ,Tea Towel-Start Time (MM:SS),Tea Towel-First Response [Indifferent],Tea Towel-First Response [Turns head],Tea Towel-First Response [Attempts to/Removes towel by moving],Tea Towel-First Response [Attempts to/Removes towel with mouth],Tea Towel-First Response [Plays],Tea towel-Second Response [Indifferent],Tea towel-Second Response [Turns head],Tea towel-Second Response [Attempts to/Removes towel by moving],Tea towel-Second Response [Attempts to/Removes towel with mouth],Tea towel-Second Response [Plays],Tea Towel-Finish Time (MM:SS),Distractions-Start Time (MM:SS),Distractions-First Response [Object],Distractions-First Response [Human],Distractions-First Response [Car],Distractions-First Response [Food],Distractions-Second Response [Object],Distractions-Second Response [Human],Distractions-Second Response [Car],Distractions-Second Response [Food],Distractions-Pull on leash,Distractions-Pull strength,Distractions-Finish Time (MM:SS) ,Kong-Concentration-Start Time (MM:SS) ,Kong-Concentration-Response ,Kong-Retrieve-Start Time (MM:SS) ,Kong-Retrieve-Lateralisation,Kong-Retrieve-Response to stimulus,Kong-Retrieve-Response to assessor,Kong-Retrieve-Back,Kong-Retrieve-Finish Time (MM:SS),Dog-Start Time (MM:SS) ,Dog-Response,Dog-Call Back Response,Dog-Finish Time (MM:SS) ,Crate-Start Time (MM:SS) ,Crate-Entering,Crate-Behaviours [Relaxing],Crate-Behaviours [Sniffing/Exploring ],Crate-Behaviours [Attention Seeking],Crate-Behaviours [Digging],Crate-Behaviours [Licking/Mouthing],Crate-Behaviours [Whining],Crate-Behaviours [Barking],Crate-Response,Crate-Urinating,Crate-Finish Time (MM:SS),Petting-Start Time (MM:SS),Petting-Stimulus,Petting-Holding dog,Petting-Finish Time (MM:SS),Isolation-Start Time (MM:SS),Isolation-Response [Time oriented],Isolation-Response [Exploration],Isolation-Response [Unsettled/Locomotion],Isolation-Response [Whining],Isolation-Response [Barking],Isolation-Urinating,Isolation-Finish Time (MM:SS) ,Noise-Time (MM:SS),Jumps,Shakes,Stretches,Whines,Short Barks,Continuous Barks,Growls,Scratches,Grooms,Yawns,Data Collection Date,Data Collection Number
1/21/2020 18:45:17,07-02-LH,Con,00:25,4 - Constantly,1 - Never,4 - Constantly,01:19,NA,01:23,Somewhat distracted,1 - not observed,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,02:28,1,4 - Excellent,03:13,2,3 - Good,04:05,3,2 - Not great,3 - slightly settled,05:15,05:25,2 - Reluctant,No,No,05:57,06:17,Yes,Yes,No,No,No,Yes,No,No,No,No,07:05,07:47,1,3,2,4,4,2,1,6,3 - sometimes,"3 -  head extended forward and pushing, and all paws on the floor",08:16,08:44,3 - Very interested,09:08,Both,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",09:51,10:10,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,10:35,10:58,1 - without any reinforcement,3 - Occasionally,4 - Constantly,1 - Never,1 - Never,1 - Never,2 - Rarely,1 - Never,Uneasy but cooperative,No,12:02,12:14,1,Sometimes,12:44,12:53,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,1 - Never,No,13:58,14:28,NA,01:40,NA,00:42; 00:55; 01:01-01:11; 05:46; 11:37,NA,NA,05:50,NA,NA,NA,29/07/2019,1
1/21/2020 19:06:39,07-03-LE,Con,00:15,1 - Never,4 - Constantly,2 - Rarely,01:12,2 - on the second or more,01:20,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,02:26,2,3 - Good,03:27,4,1 - Poor,04:38,1,4 - Excellent,3 - slightly settled,05:24,05:34,3 - Cooperative,No,No,06:07,06:23,Yes,No,No,No,No,Yes,No,No,No,No,06:49,07:20,3,3,2,4,1,1,1,1,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",07:55,08:14,3 - Very interested,08:59,Righ,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",09:53,10:07,4 - Moves towards dog after sometime,1 - on the first command,10:48,10:57,1 - without any reinforcement,2 - Rarely,3 - Occasionally,1 - Never,2 - Rarely,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,12:05,12:11,1,Never,12:29,12:36,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,13:55,14:28,NA,00:36,NA,13:40,13:49,NA,NA,NA,NA,NA,29/07/2020,1
1/21/2020 19:07:24,05-03-LF,Hazel,00:14,1 - Never,4 - Constantly,1 - Never,00:47,1 - on the first command,00:56,Somewhat distracted,3 - occasionally,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:15,2,3 - Good,3:18,1,4 - Excellent,3:50,1,4 - Excellent,3 - slightly settled,4:40,4:51,4 - Willing,No,No,5:13,5:29,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,6:23,7:16,6,3,4,4,3,2,2,3,4 - frequent,"3 -  head extended forward and pushing, and all paws on the floor",8:04,8:40,3 - Very interested,9:10,None,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",9:21,9:44,"7 - Extremely excited, run after dog instantly and playing around a lot",0 - does not leave trainer's side/comes back without being called,10:30,11:17,1 - without any reinforcement,2 - Rarely,3 - Occasionally,1 - Never,2 - Rarely,2 - Rarely,1 - Never,1 - Never,Uneasy but cooperative,No,12:12,12:22,3,Sometimes,12:43,13:01,4 - Constantly,1 - Never,2 - Rarely,1 - Never,1 - Never,No,14:08,14:54,1:37; 10:02,1:24; 14:02,n/a,na,n/a,n/a,n/a,06:48; 10:40; 13:48; 13:56,n/a,03:41,17/07/2019,2
1/21/2020 19:47:31,05-04-LZ,Hazel,00:12,,4 - Constantly,1 - Never,01:40,1 - on the first command,01:46,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,13:01,1,4 - Excellent,4:11,1,4 - Excellent,5:20,1,4 - Excellent,3 - slightly settled,6:11,6:39,4 - Willing,No,No,7:12,7:27,Yes,Yes,No,No,No,Yes,No,No,No,No,8:08,8:44,3,2,3,5,1,2,2,4,2 - rare,4 - back legs are stretched and one or more front paws off the floor,9:12,9:42,4 - Overly interested,10:09,NA,3 - Interacts with kong continuously,2 - Moves away from assessor,"3 - Very upset, but let it go",10:32,10:55,"2 - Not interested in other dog, explores environment",0 - does not leave trainer's side/comes back without being called,11:24,11:35,1 - without any reinforcement,2 - Rarely,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,12:38,12:44,2,Always,13:10,13:26,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,14:51,15:32,9:34; 9:37; 9:41; 9:35,11:01,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,17/07/2019,2
1/22/2020 11:07:02,05-01-LD,Hazel,00:05 ,2 - Rarely,3 - Occasionally,2 - Rarely,00:57,1 - on the first command,01:01,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,2:05,1,4 - Excellent,2:52,2,3 - Good,3:48,1,4 - Excellent,"4 - very settled,almost asleep",4:38,5:00,4 - Willing,No,No,5:22,5:32,No,Yes,No,Yes,No,No,Yes,No,Yes,No,5:51,6:38,3,2,2,3,1,3,2,3,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",7:01,7:21,3 - Very interested,7:49,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",8:10,8:31,4 - Moves towards dog after sometime,0 - does not leave trainer's side/comes back without being called,8:52,9:03,1 - without any reinforcement,1 - Never,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,1 - Never,Anxious,No,10:07,10:09,3,Never,10:35,10:47,4 - Constantly,1 - Never,2 - Rarely,1 - Never,2 - Rarely,No,12:01,12:32,n/a,00:15; 08:50; 10:20,10:17,na,11:54,n/a,n/a,n/a,n/a,n/a,17/07/2019,2
1/22/2020 11:29:07,04-03-LD,Hazel,0:20,2 - Rarely,4 - Constantly,2 - Rarely,1:20,1 - on the first command,01:23,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,2:47,1,4 - Excellent,3:49,1,4 - Excellent,4:48,6,1 - Poor,1 - very unsettled,7:35,8:10,4 - Willing,No,No,8:44,9:00,No,Yes,No,Yes,No,No,Yes,No,Yes,No,9:27,9:59,2,2,3,4,1,2,2,4,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",10:50,11:10,4 - Overly interested,12:00,Both,3 - Interacts with kong continuously,2 - Moves away from assessor,"3 - Very upset, but let it go",12:45,13:04,"5 -  Curious, moves towards dog immediately",1 - on the first command,13:30,13:47,1 - without any reinforcement,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,14:57,15:03,2,Sometimes,15:30,15:40,3 - Occasionally,1 - Never,2 - Rarely,1 - Never,1 - Never,No,16:39,17:14,11:08; 11:09; 11:17; 11:54; 11:46; 11:47,00:47; 15:18,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,04/07/2019,2
1/22/2020 11:46:13,04-04-LZ,Hazel,0:10,2 - Rarely,3 - Occasionally,2 - Rarely,1:05,1 - on the first command,01:10,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:20,1,4 - Excellent,3:05,1,4 - Excellent,3:52,1,4 - Excellent,3 - slightly settled,4:49,5:09,3 - Cooperative,No,No,5:36,5:56,No,Yes,No,Yes,No,No,Yes,No,Yes,No,6:18,7:09,2,2,3,4,1,2,2,3,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",7:33,8:02,3 - Very interested,8:19,None,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:44,10:11,"6 - Very excited, runs after dog instantly",1 - on the first command,10:56,11:06,1 - without any reinforcement,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,12:22,12:24,2,Sometimes,12:37,12:51,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,14:08,14:40,7:54,06:13; 10:25,8:41,na,n/a,n/a,n/a,n/a,n/a,n/a,16/07/2019,2
1/22/2020 12:00:33,04-02-LE,Hazel,00:17,3 - Occasionally,2 - Rarely,3 - Occasionally,1:22,2 - on the second or more,1:29,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:49,1,4 - Excellent,4:09,1,4 - Excellent,5:32,1,4 - Excellent,3 - slightly settled,6:26,6:46,3 - Cooperative,No,No,7:20,7:43,Yes,No,No,No,No,Yes,No,No,No,No,8:16,8:49,1,2,3,3,3,2,2,2,1 - not observed,"1 - lead relaxed, dog not straining against the lead",9:23,9:43,3 - Very interested,10:43,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",11:22,11:42,"1 - Not interest in dog, does not move,",0 - does not leave trainer's side/comes back without being called,12:29,12:35,1 - without any reinforcement,2 - Rarely,4 - Constantly,1 - Never,2 - Rarely,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,13:50,13:52,1,Never,14:13,14:24,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,16:00,16:38,n/a,01:31,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,03/07/2019,2
1/22/2020 12:15:47,04-05-LF,Hazel,0:33,2 - Rarely,3 - Occasionally,2 - Rarely,1:26,2 - on the second or more,1:38,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:53,2,3 - Good,5:30,2,2 - Not great,4:38,1,4 - Excellent,3 - slightly settled,5:45,5:56,4 - Willing,No,No,6:20,6:38,Yes,Yes,No,No,No,No,No,Yes,No,No,7:07,7:45,1,2,2,3,1,2,2,3,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",8:23,8:53,3 - Very interested,9:47,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",10:32,11:00,"5 -  Curious, moves towards dog immediately",0 - does not leave trainer's side/comes back without being called,11:30,11:50,1 - without any reinforcement,3 - Occasionally,1 - Never,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,13:05,13:10,1,Never,13:45,13:56,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,15:37,16:17,n/a,00:32; 07:03,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,03/07/2019,2
1/22/2020 12:31:16,04-07-LE,Hazel,0:12,2 - Rarely,3 - Occasionally,2 - Rarely,1:13,NA,1:16,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",1 - Dog walks out ahead the handler,4:29,1,4 - Excellent,2:46,1,4 - Excellent,3:34,2,3 - Good,3 - slightly settled,5:06,5:15,4 - Willing,No,No,5:42,6:01,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,6:43,7:17,2,2,2,3,1,2,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",7:58,8:14,3 - Very interested,8:51,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:32,9:55,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,10:17,10:30,2 - needs some reinforcement,2 - Rarely,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,11:27,11:30,2,Never,11:55,12:11,4 - Constantly,1 - Never,2 - Rarely,2 - Rarely,1 - Never,No,13:57,14:42,n/a,01:20; 06:12,n/a,13:22,n/a,n/a,n/a,n/a,n/a,04:38,03/07/2019,2
1/22/2020 14:19:12,05-05-LE,Hazel,00:13,3 - Occasionally,3 - Occasionally,3 - Occasionally,2:05,NA,2:10,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",1 - Dog walks out ahead the handler,3:44,1,4 - Excellent,4:52,2,3 - Good,6:07,1,4 - Excellent,3 - slightly settled,7:16,7:23,3 - Cooperative,No,No,8:07,8:25,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,8:41,9:14,2,3,2,4,2,3,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",9:47,10:06,3 - Very interested,10:36,Both,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",11:05,11:29,"1 - Not interest in dog, does not move,",0 - does not leave trainer's side/comes back without being called,11:50,12:00,1 - without any reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,13:28,13:31,2,Never,13:51,13:59,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,15:17,15:52,0:43,n/a,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,17/07/2019,2
1/22/2020 14:39:01,07-13-LE,Hazel,00:18,3 - Occasionally,2 - Rarely,3 - Occasionally,1:11,NA,1:16,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:35,1,4 - Excellent,3:09,1,4 - Excellent,4:13,7,1 - Poor,1 - very unsettled,6:05,6:38,4 - Willing,No,No,7:15,7:48,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,8:23,9:20,2,2,2,3,2,2,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",9:54,10:38,3 - Very interested,11:05,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",12:00,12:33,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,13:20,13:53,1 - without any reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,15:01,15:03,3,Never,15:23,15:41,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,16:34,17:31,15:19; 16:44,16:49,n/a,na,n/a,n/a,n/a,n/a,n/a,03:56,10/10/2019,2
1/22/2020 15:01:50,07-14-LG,Hazel,00:17 ,3 - Occasionally,3 - Occasionally,3 - Occasionally,1:28,1 - on the first command,1:38,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler, 3:38,1,4 - Excellent,4:26,1,3 - Good,5:37,2,3 - Good,3 - slightly settled,6:40,7:32,3 - Cooperative,No,Yes,8:16,8:36,No,Yes,No,Yes,No,No,Yes,No,Yes,No,9:25,10:01,1,2,2,5,3,2,2,3,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",10:44,11:08,3 - Very interested,11:30,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",11:55,12:18,"1 - Not interest in dog, does not move,",0 - does not leave trainer's side/comes back without being called,12:54,13:07,1 - without any reinforcement,2 - Rarely,2 - Rarely,2 - Rarely,1 - Never,2 - Rarely,1 - Never,1 - Never,Uneasy but cooperative,No,14:14,14:16,3,Never,14:48,15:05,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,16:27,17:03,10:59; 11:01; 14:43; 14:45,00:23; 08:27; 14:49,n/a,na,n/a,n/a,n/a,n/a,n/a,05:00,10/10/2019,2
1/22/2020 15:32:42,07-01-LG,Hazel,00:18,1 - Never,4 - Constantly,1 - Never,1:12,2 - on the second or more,1:27,Somewhat distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,6:54,1,4 - Excellent,3:56,1,4 - Excellent,4:47,7,1 - Poor,1 - very unsettled,7:38,7:45,4 - Willing,No,No,8:15,8:31,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,8:59,9:37,5,5,3,5,4,3,2,5,4 - frequent,"3 -  head extended forward and pushing, and all paws on the floor",10:32,10:59,3 - Very interested,11:40,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",12:05,12:29,"5 -  Curious, moves towards dog immediately",1 - on the first command,12:50,13:12,1 - without any reinforcement,1 - Never,2 - Rarely,3 - Occasionally,1 - Never,1 - Never,3 - Occasionally,1 - Never,Anxious,No,14:21,14:34,2,Never,14:49,14:55,3 - Occasionally,2 - Rarely,1 - Never,2 - Rarely,1 - Never,No,16:00,16:38,n/a,00:21; 12:56; 13:00,n/a,13:28-13:30; 13:53-13:55; 14:10; 15:10,11:35,n/a,n/a,n/a,n/a,n/a,29/07/2019,1
1/22/2020 17:14:22,08-01-LH,Hazel,00:07,1 - Never,4 - Constantly,1 - Never,1:06,1 - on the first command,1:13,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:20,3,3 - Good, 3:12,1,4 - Excellent,4:15,3,3 - Good,2 - slightly unsettled,5:10, 5:45,4 - Willing,No,No,6:25,6:36,Yes,Yes,No,No,No,No,Yes,No,Yes,No,7:14,7:58,6,3,3,4,2,3,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",8:49,9:10,3 - Very interested,9:53,Left,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",10:18,10:43,4 - Moves towards dog after sometime,1 - on the first command,11:17, 11:47,1 - without any reinforcement,4 - Constantly,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,13:10,13:18,1,Never,13:42,13:59,4 - Constantly,1 - Never,1 - Never,2 - Rarely,1 - Never,No,15:06,16:00,n/a,00:58,n/a,14:48,n/a,n/a,n/a,n/a,4:38,n/a,30/10/2019,2
1/22/2020 17:26:16,08-02-LH,Hazel,00:04,2 - Rarely,3 - Occasionally,2 - Rarely,1:08,1 - on the first command,1:13,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,2:25,2,3 - Good,3:23,1,4 - Excellent, 4:23,1,4 - Excellent,3 - slightly settled,5:13,6:05,4 - Willing,No,No,6:25,6:37,Yes,No,No,No,No,Yes,No,No,No,No,7:04, 7:41,3,2,2,4,2,2,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",8:07,8:21,3 - Very interested,9:11,Both,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:32,9:52,4 - Moves towards dog after sometime,1 - on the first command,10:18,10:30,1 - without any reinforcement,4 - Constantly,1 - Never,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,11:31,11:34,2,Never,11:46,11:58,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,12:57,13:28,n/a,11:59,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,30/10/2019,2
1/22/2020 17:48:20,10-03-LJ,Hazel,00:00,1 - Never,4 - Constantly,1 - Never,1:11,2 - on the second or more,1:23,Hardly distracted,2 - rare,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:33,3,2 - Not great,3:27,1,4 - Excellent,4:33,1,4 - Excellent,3 - slightly settled,5:35,5:43,3 - Cooperative,No,No,6:07,6:21,Yes,No,No,No,No,Yes,No,No,No,No,6:44,7:23,3,3,1,3,2,3,1,3,2 - rare,4 - back legs are stretched and one or more front paws off the floor,7:49,8:11,4 - Overly interested,8:40,NA,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",9:00,9:20,4 - Moves towards dog after sometime,1 - on the first command,9:59,10:07,1 - without any reinforcement,1 - Never,1 - Never,4 - Constantly,1 - Never,2 - Rarely,4 - Constantly,1 - Never,Anxious,No,11:02,11:07,3,Sometimes,11:14,11:25,3 - Occasionally,2 - Rarely,2 - Rarely,3 - Occasionally,1 - Never,No,12:21,12:55,1:11; 8:21; 8:34,00:59,n/a,10:15-10:20; 10:21-10:29; 10:34; 10:37-10:43; 10:46-10:50; 11:48-11:49; 11:57-11:59; 12:41,n/a,n/a,n/a,n/a,n/a,n/a,30/10/2019,1
1/22/2020 18:06:25,08-04-LH,Hazel,00:00,1 - Never,4 - Constantly,1 - Never,1:17,2 - on the second or more,1:30,Somewhat distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:29,1,4 - Excellent,3:28,1,4 - Excellent,4:28,2,3 - Good,3 - slightly settled,5:19,5:32,4 - Willing,No,No,6:36,7:04,No,Yes,No,Yes,No,Yes,Yes,No,No,No,7:58,9:57,4,3,4,4,2,2,3,4,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",9:44,10:28,4 - Overly interested,11:10,None,3 - Interacts with kong continuously,1 - Stays close to assessor,1 - Not bothered to let it go,11:43,12:34,"1 - Not interest in dog, does not move,",0 - does not leave trainer's side/comes back without being called,13:07,13:22,2 - needs some reinforcement,4 - Constantly,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,14:30,14:39,2,Never,14:58,15:18,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,16:26,17:10,10:16; 10:17; 10:19; 10:21; 10:24; 10:25; 10:44; 12:00; 12:48; 16:30; 16:33,08:00,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,30/10/2019,2
1/22/2020 18:26:15,09-01-LI,Hazel,00:07,1 - Never,4 - Constantly,1 - Never,1:15,1 - on the first command,1:23,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:39,2,3 - Good,3:30,2,3 - Good,4:39,4,1 - Poor,1 - very unsettled,6:00,6:08,4 - Willing,No,No,6:39,6:58,Yes,Yes,No,No,No,Yes,Yes,No,No,No,7:38, 8:15,5,3,2,2,4,3,2,3,2 - rare,4 - back legs are stretched and one or more front paws off the floor,8:42,8:57,3 - Very interested,9:32,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:57,10:15,"7 - Extremely excited, run after dog instantly and playing around a lot",2 - on the second command or more,10:45,11:00,1 - without any reinforcement,3 - Occasionally,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,12:05,12:24,2,Sometimes,12:41,12:52,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,1 - Never,No,13:51,14:45,2:17; 2:19; 10:22; 10:26; 13:16,0:12; 0:38; 0:58; 5:47; 7:40; 12:59,n/a,na,n/a,n/a,n/a,12:44; 12:52,n/a,n/a,20/11/2019,2
1/22/2020 18:44:10,09-02-LJ,Hazel,00:16,1 - Never,4 - Constantly,1 - Never,1:11,1 - on the first command,1:16,Hardly distracted,2 - rare,"1 - lead relaxed, dog not straining against the lead",1 - Dog walks out ahead the handler,2:29,2,3 - Good,2:38,5,1 - Poor,4:07,2,3 - Good,3 - slightly settled,5:07,5:21,4 - Willing,No,No,5:56,6:14,No,No,Yes,No,No,Yes,No,No,No,No,6:47, 7:22,2,3,2,1,3,3,2,1,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",7:50,8:05,3 - Very interested,8:48,None,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go", 9:16,9:34,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,10:01,10:14,1 - without any reinforcement,4 - Constantly,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,11:15,11:22,1,Sometimes,11:55,12:05,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,13:04, 14:13,1:41,06:18,n/a,8:37,12:34,n/a,n/a,n/a,n/a,n/a,20/11/2019,2
1/23/2020 12:19:21,09-03-LJ,Hazel,00:20,1 - Never,4 - Constantly,1 - Never,1:05,1 - on the first command,1:17,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler, 2:38,5,1 - Poor,3:26,2,3 - Good,4:16,2,3 - Good,3 - slightly settled,5:15,5:21,4 - Willing,No,No,6:00,6:21,Yes,Yes,No,No,No,Yes,Yes,No,No,No,7:05,7:44,1,2,2,5,1,2,2,4,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",8:10,8:25,3 - Very interested,8:57,NA,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",9:19,9:40,4 - Moves towards dog after sometime,0 - does not leave trainer's side/comes back without being called,10:00,10:18,1 - without any reinforcement,1 - Never,1 - Never,4 - Constantly,2 - Rarely,3 - Occasionally,3 - Occasionally,1 - Never,Anxious,No,11:42,11:50,3,Sometimes,12:04,12:15,3 - Occasionally,2 - Rarely,1 - Never,2 - Rarely,1 - Never,No,13:13,14:13,1:21; 1:54; 2:05,00:39; 6:16; 11:48,n/a,3:50; 10:57-11:00; 11:06-11:09; 11:13-11:16; 11:21; 11:40; 12:46,5:02,n/a,n/a,n/a,n/a,n/a,20/11/2019,2
